1616894100000,55896.41000000,56034.11000000,55720.00000000,55975.60000000,370.44033800,1616894999999,20708931.95434339,19389,169.93830900,9501997.59605146,0
1616895000000,55975.60000000,56182.88000000,55929.73000000,56072.85000000,316.22287700,1616895899999,17727540.72144848,19083,166.56607200,9337582.27022366,0
1616895900000,56071.93000000,56168.00000000,56018.04000000,56068.69000000,259.33521800,1616896799999,14543607.84385844,18588,130.68945700,7329267.99146526,0
1616896800000,56068.69000000,56113.08000000,55830.86000000,55970.91000000,484.14432900,1616897699999,27109841.54044592,17475,246.13775600,13782511.84659754,0
1616897700000,55970.91000000,56060.00000000,55761.54000000,55778.69000000,329.65212700,1616898599999,18425553.93029107,18741,135.02233100,7547428.53610239,0
1616898600000,55778.69000000,55905.34000000,55742.94000000,55889.68000000,293.84802400,1616899499999,16402578.37197135,16142,141.37167600,7891737.55808514,0
1616899500000,55889.68000000,55930.00000000,55771.90000000,55804.92000000,299.39774200,1616900399999,16724459.78909549,15277,137.98865400,7708177.30999768,0
1616900400000,55804.92000000,55937.28000000,55738.17000000,55841.19000000,195.15593900,1616901299999,10898029.86644083,8147,99.22058000,5541213.78651571,0
1616901300000,55841.19000000,56058.92000000,55841.18000000,55905.65000000,426.43935200,1616902199999,23876952.44487924,9685,231.31542600,12952752.33053986,0
1616902200000,55905.65000000,56022.87000000,55890.00000000,55927.00000000,220.36041500,1616903099999,12327866.00044790,7857,116.11915600,6496034.27227810,0
1616903100000,55927.00000000,56161.67000000,55926.74000000,56052.05000000,311.96429500,1616903999999,17494674.15004635,10190,162.66410800,9122360.58749522,0
1616904000000,56052.52000000,56303.48000000,56052.52000000,56182.73000000,389.70591100,1616904899999,21895153.59522134,15128,205.34518700,11536943.24184372,0
1616904900000,56182.73000000,56380.06000000,56173.42000000,56361.90000000,399.28524300,1616905799999,22483195.80891668,15503,190.53612300,10727563.71999337,0
1616905800000,56361.89000000,56496.00000000,56182.97000000,56210.97000000,505.68795100,1616906699999,28494839.18922897,18987,255.87461400,14420562.07405498,0
1616906700000,56210.96000000,56272.50000000,56124.65000000,56272.49000000,313.92551900,1616907599999,17640414.53240144,13092,200.21923600,11250888.80353595,0
1616907600000,56272.49000000,56333.54000000,56141.45000000,56164.84000000,186.29133700,1616908499999,10470558.16747915,8160,83.43746000,4690249.93481334,0
1616908500000,56164.83000000,56407.86000000,56104.49000000,56330.77000000,230.29842300,1616909399999,12956900.54652661,9274,118.06234400,6642603.19412155,0
1616909400000,56330.77000000,56392.90000000,56192.57000000,56218.44000000,256.23274200,1616910299999,14417213.63868929,8984,123.31771000,6938197.08106262,0
1616910300000,56218.44000000,56292.00000000,56109.00000000,56269.49000000,292.72412300,1616911199999,16450790.41848319,8916,150.86992600,8477571.88902177,0
1616911200000,56264.90000000,56319.56000000,56095.41000000,56120.21000000,299.91182300,1616912099999,16856467.13290243,9055,122.21785000,6870173.29964203,0
1616912100000,56120.21000000,56188.61000000,56057.01000000,56080.38000000,234.85432700,1616912999999,13177692.90355799,9444,107.73197400,6044851.43141295,0
1616913000000,56080.37000000,56099.99000000,55850.01000000,55915.24000000,318.70195400,1616913899999,17844327.31936689,11909,137.99524100,7726452.44136191,0
1616913900000,55915.24000000,55982.20000000,55831.43000000,55935.61000000,343.56135700,1616914799999,19212357.78333367,10607,182.54633600,10207741.87325052,0
1616914800000,55935.61000000,56038.89000000,55865.62000000,55950.01000000,217.81749100,1616915699999,12193379.17451312,8573,124.08528900,6946255.70028284,0
1616915700000,55950.01000000,56005.56000000,55900.00000000,56005.55000000,228.75420000,1616916599999,12800821.24974641,9514,117.92619000,6598627.75484700,0
1616916600000,56005.56000000,56400.01000000,55991.05000000,56164.00000000,575.23903800,1616917499999,32332616.30970688,13433,286.06703100,16071405.22216232,0
1616917500000,56163.99000000,56262.76000000,56123.67000000,56200.66000000,247.43569500,1616918399999,13902824.54947237,8789,121.02684800,6799643.96729765,0
1616918400000,56200.66000000,56257.39000000,56111.35000000,56149.01000000,260.89821500,1616919299999,14662525.31986627,12594,119.25429500,6702181.52957178,0
1616919300000,56149.01000000,56168.31000000,55976.99000000,56077.05000000,304.84098800,1616920199999,17087167.87853316,14137,143.39508200,8037667.62498057,0
1616920200000,56077.06000000,56200.00000000,56040.85000000,56100.01000000,258.58099100,1616921099999,14516082.65279881,12194,114.06562600,6403015.75914580,0
1616921100000,56100.01000000,56300.00000000,56089.04000000,56296.57000000,265.41911000,1616921999999,14921947.89259328,12242,138.04363600,7761147.80788085,0
1616922000000,56296.57000000,56559.75000000,56252.17000000,56380.01000000,715.12497600,1616922899999,40357049.27750468,18126,375.49059300,21192197.52199257,0
1616922900000,56380.00000000,56449.99000000,56200.62000000,56206.00000000,361.84188500,1616923799999,20385340.32835991,11770,172.22665500,9703129.14473985,0
1616923800000,56206.01000000,56333.00000000,56193.75000000,56249.72000000,259.05147300,1616924699999,14576768.37284579,10515,123.39634900,6943937.56741575,0
1616924700000,56249.73000000,56300.00000000,56026.19000000,56114.95000000,367.60896200,1616925599999,20656882.05414528,12914,174.65314700,9815570.94466320,0
1616925600000,56117.75000000,56167.75000000,55810.04000000,55899.79000000,642.39381300,1616926499999,35945071.63549917,17297,292.41669900,16361154.58944042,0
1616926500000,55899.80000000,56025.12000000,55780.93000000,55809.41000000,419.36823100,1616927399999,23440212.75246604,13047,200.03166500,11180378.14008481,0
1616927400000,55809.41000000,56000.00000000,55683.56000000,55969.23000000,449.42784500,1616928299999,25117119.39603745,13969,222.65755100,12445261.27170841,0
