1618357500000,63442.93000000,63666.00000000,63356.01000000,63575.00000000,570.31884400,1618358399999,36227884.85558101,24353,288.61382600,18334572.70237488,0
1618358400000,63575.01000000,63869.99000000,63336.00000000,63378.04000000,931.75989100,1618359299999,59248597.98546860,38086,476.56464400,30311050.89995371,0
1618359300000,63378.04000000,63393.82000000,63208.97000000,63317.94000000,547.92896700,1618360199999,34681536.32953806,24200,258.83107400,16383803.61743551,0
1618360200000,63317.93000000,63460.59000000,63252.53000000,63416.74000000,565.86052100,1618361099999,35847471.92139304,22334,353.84273300,22417512.12951835,0
1618361100000,63416.74000000,63423.61000000,63270.28000000,63315.03000000,496.99713100,1618361999999,31487897.32494369,18313,230.30783700,14592081.10480278,0
1618362000000,63315.03000000,63428.56000000,63236.14000000,63275.63000000,752.33852800,1618362899999,47639795.27727534,20956,417.35402300,26427937.25621729,0
1618362900000,63275.63000000,63278.29000000,63082.00000000,63250.97000000,617.13856200,1618363799999,38995907.82227127,19009,312.22764300,19728369.89917363,0
1618363800000,63250.97000000,63370.01000000,63156.63000000,63291.98000000,604.20620800,1618364699999,38238414.62349247,18519,286.11331900,18105937.76981247,0
1618364700000,63291.99000000,63484.16000000,63261.26000000,63446.84000000,476.05646800,1618365599999,30181595.86047979,16375,230.17060300,14592298.21871590,0
1618365600000,63446.84000000,63459.53000000,63213.73000000,63302.32000000,468.97728700,1618366499999,29700708.64297368,14589,216.07674200,13682593.60275182,0
1618366500000,63302.32000000,63320.00000000,63201.01000000,63246.09000000,419.31545500,1618367399999,26522789.69839086,13746,185.60194200,11739739.97734618,0
1618367400000,63246.08000000,63246.08000000,63106.06000000,63120.01000000,403.51430100,1618368299999,25491118.36243895,13574,196.98470400,12443349.58164894,0
1618368300000,63120.01000000,63223.56000000,63088.50000000,63208.66000000,424.18457500,1618369199999,26797779.73124847,12850,233.95116400,14779730.88026280,0
1618369200000,63208.64000000,63247.95000000,63063.32000000,63233.09000000,439.38130500,1618370099999,27753803.76988466,15194,208.25979500,13153399.89792025,0
1618370100000,63233.08000000,63679.97000000,63185.03000000,63679.96000000,781.24597600,1618370999999,49487181.26448158,21363,396.94264200,25150612.47277064,0
1618371000000,63680.00000000,63745.41000000,63524.01000000,63559.32000000,635.91227800,1618371899999,40475077.47256273,21085,301.18620800,19169242.00133689,0
1618371900000,63559.32000000,63865.00000000,63558.51000000,63749.19000000,796.84956900,1618372799999,50752219.04270422,19498,484.94316200,30886683.06787440,0
1618372800000,63749.19000000,63825.68000000,63639.52000000,63690.08000000,538.56183500,1618373699999,34326188.10059867,17352,276.40153100,17615827.52310022,0
1618373700000,63690.07000000,63740.01000000,63605.85000000,63693.26000000,504.52261700,1618374599999,32123893.76697012,17708,273.53514500,17416389.22850733,0
1618374600000,63693.26000000,64000.00000000,63613.94000000,63924.72000000,1055.75093900,1618375499999,67359698.47921562,32716,581.37378900,37107553.49922320,0
1618375500000,63924.73000000,64280.00000000,63787.54000000,64268.97000000,1037.73142300,1618376399999,66463532.78174496,35244,626.09732700,40102341.64247437,0
1618376400000,64268.97000000,64478.69000000,64160.00000000,64400.01000000,1246.57198600,1618377299999,80208166.94903872,34051,681.47944000,43849463.29092624,0
1618377300000,64400.00000000,64720.00000000,64100.00000000,64276.03000000,1333.35143600,1618378199999,85837979.93760182,36420,715.34521600,46071586.12210676,0
1618378200000,64276.04000000,64408.54000000,64100.06000000,64354.29000000,733.62135900,1618379099999,47155706.25765590,23018,394.68725600,25370350.46495431,0
1618379100000,64354.29000000,64388.97000000,63890.54000000,64038.49000000,911.01212700,1618379999999,58407183.76171487,25956,364.48271600,23376729.49429869,0
1618380000000,64038.48000000,64854.00000000,63915.00000000,64702.02000000,1512.17766400,1618380899999,97369375.81401730,46888,899.31744700,57929345.46746230,0
1618380900000,64711.43000000,64762.99000000,64177.78000000,64413.89000000,1012.17618300,1618381799999,65156834.63560305,38057,477.70587400,30750067.84763100,0
1618381800000,64413.90000000,64528.23000000,64235.06000000,64520.94000000,924.48646100,1618382699999,59526242.72012454,35231,448.32580800,28868240.34595817,0
